26.933000	282.720912	1645.981914	0.002800
27.134000	282.465457	1645.981912	0.002843
27.335000	282.207948	1645.981906	0.002887
27.536000	281.948382	1645.981907	0.002931
27.737000	281.686755	1645.981911	0.002975
27.938000	281.423063	1645.981914	0.003019
28.139000	281.157302	1645.981914	0.003064
28.340000	280.889469	1645.981901	0.003110
28.541000	280.619559	1645.981914	0.003155
28.742000	280.347568	1645.981912	0.003201
28.943000	280.073493	1645.981914	0.003248
29.144000	279.797329	1645.981901	0.003294
29.345000	279.519072	1645.981910	0.003341
29.546000	279.238719	1645.981913	0.003389
29.747000	278.956264	1645.981909	0.003436
29.948000	278.671704	1645.981912	0.003485
30.149000	278.385034	1645.981913	0.003533
30.350000	278.096249	1645.981909	0.003582
30.551000	277.805347	1645.981909	0.003631
30.752000	277.512321	1645.981917	0.003681
30.953000	277.217168	1645.981911	0.003730
31.154000	276.919883	1645.981908	0.003781
31.355000	276.620462	1645.981917	0.003831
31.556000	276.318899	1645.981905	0.003882
31.757000	276.015190	1645.981909	0.003934
31.958000	275.709331	1645.981914	0.003985
32.159000	275.401317	1645.981914	0.004037
32.360000	275.091142	1645.981911	0.004090
32.561000	274.778802	1645.981890	0.004143
32.762000	274.464293	1645.981915	0.004196
32.963000	274.147608	1645.981908	0.004249
33.164000	273.828743	1645.981916	0.004303
33.365000	273.507694	1645.981903	0.004358
33.566000	273.184454	1645.981907	0.004412
33.767000	272.859018	1645.981909	0.004467
33.968000	272.531382	1645.981920	0.004523
34.169000	272.201541	1645.981914	0.004578
34.370000	271.869487	1645.981911	0.004634
34.571000	271.535218	1645.981901	0.004691
34.772000	271.198725	1645.981905	0.004748
34.973000	270.860006	1645.981906	0.004805
35.174000	270.519053	1645.981912	0.004863
35.375000	270.175861	1645.981908	0.004921
35.576000	269.830424	1645.981917	0.004979
35.777000	269.482738	1645.981910	0.005038
35.978000	269.132795	1645.981909	0.005097
36.179000	268.780590	1645.981906	0.005157
36.380000	268.426117	1645.981920	0.005217
36.581000	268.069370	1645.981908	0.005277
36.782000	267.710343	1645.981917	0.005338
36.983000	267.349030	1645.981907	0.005399
37.184000	266.985424	1645.981915	0.005460
37.385000	266.619520	1645.981909	0.005522
37.586000	266.251311	1645.981907	0.005584
37.787000	265.880791	1645.981916	0.005647
37.988000	265.507953	1645.981909	0.005710
38.189000	265.132790	1645.981912	0.005773
38.390000	264.755297	1645.981917	0.005837
38.591000	264.375466	1645.981905	0.005901
38.792000	263.993291	1645.981906	0.005966
38.993000	263.608765	1645.981913	0.006031
39.194000	263.221881	1645.981916	0.006096
39.395000	262.832632	1645.981918	0.006162
39.596000	262.441011	1645.981906	0.006228
39.797000	262.047012	1645.981921	0.006295
39.998000	261.650626	1645.981916	0.006362
40.199000	261.251846	1645.981908	0.006429
40.400000	260.850666	1645.981915	0.006497
40.601000	260.447078	1645.981904	0.006565
40.802000	260.041075	1645.981909	0.006634
41.003000	259.632648	1645.981918	0.006703
41.204000	259.221790	1645.981895	0.006773
41.405000	258.808494	1645.981903	0.006842
41.606000	258.392751	1645.981905	0.006913
41.807000	257.974555	1645.981911	0.006983
42.008000	257.553896	1645.981908	0.007054
42.209000	257.130767	1645.981916	0.007126
42.410000	256.705159	1645.981910	0.007198
42.611000	256.277065	1645.981904	0.007270
42.812000	255.846476	1645.981907	0.007343
43.013000	255.413383	1645.981910	0.007416
43.214000	254.977779	1645.981909	0.007490
43.415000	254.539654	1645.981909	0.007564
43.616000	254.099000	1645.981906	0.007639
43.817000	253.655808	1645.981916	0.007713
44.018000	253.210069	1645.981922	0.007789
44.219000	252.761775	1645.981921	0.007865
44.420000	252.310915	1645.981908	0.007941
44.621000	251.857481	1645.981903	0.008017
44.822000	251.401464	1645.981903	0.008095
45.023000	250.942854	1645.981910	0.008172
45.224000	250.481642	1645.981905	0.008250
45.425000	250.017818	1645.981918	0.008328
45.626000	249.551372	1645.981910	0.008407
45.827000	249.082294	1645.981918	0.008487
46.028000	248.610576	1645.981912	0.008566
46.229000	248.136205	1645.981905	0.008647
46.430000	247.659173	1645.981921	0.008727
46.631000	247.179470	1645.981906	0.008808
46.832000	246.697084	1645.981916	0.008890
47.033000	246.212005	1645.981905	0.008972
47.234000	245.724222	1645.981909	0.009054
47.435000	245.233726	1645.981906	0.009137
47.636000	244.740504	1645.981914	0.009221
47.837000	244.244546	1645.981906	0.009304
48.038000	243.745841	1645.981919	0.009389
48.239000	243.244377	1645.981891	0.009473
48.440000	242.740143	1645.981923	0.009559
48.641000	242.233128	1645.981915	0.009644
48.842000	241.723320	1645.981914	0.009731
49.043000	241.210707	1645.981915	0.009817
49.244000	240.695276	1645.981919	0.009904
49.445000	240.177017	1645.981911	0.009992
49.646000	239.655916	1645.981913	0.010080
49.847000	239.131961	1645.981914	0.010169
50.048000	238.605141	1645.981921	0.010258
50.249000	238.075441	1645.981896	0.010347
50.450000	237.542850	1645.981922	0.010437
50.651000	237.007353	1645.981907	0.010528
50.852000	236.468939	1645.981903	0.010619
51.053000	235.927593	1645.981908	0.010710
51.254000	235.383303	1645.981917	0.010802
51.455000	234.836054	1645.981916	0.010895
51.656000	234.285833	1645.981907	0.010988
51.857000	233.732625	1645.981906	0.011081
52.058000	233.176417	1645.981923	0.011175
52.259000	232.617194	1645.981907	0.011270
52.460000	232.054941	1645.981909	0.011365
52.661000	231.489645	1645.981914	0.011460
52.862000	230.921289	1645.981916	0.011557
53.063000	230.349859	1645.981913	0.011653
53.264000	229.775340	1645.981919	0.011750
53.465000	229.197715	1645.981914	0.011848
53.666000	228.616970	1645.981914	0.011946
53.867000	228.033088	1645.981914	0.012045
54.068000	227.446054	1645.981912	0.012144
54.269000	226.855850	1645.981923	0.012244
54.470000	226.262460	1645.981915	0.012344
54.671000	225.665869	1645.981916	0.012445
54.872000	225.066057	1645.981909	0.012546
55.073000	224.463010	1645.981919	0.012648
55.274000	223.856708	1645.981905	0.012751
55.475000	223.247134	1645.981902	0.012854
55.676000	222.634270	1645.981915	0.012957
55.877000	222.018099	1645.981920	0.013062
56.078000	221.398601	1645.981892	0.013166
56.279000	220.775758	1645.981910	0.013272
56.480000	220.149551	1645.981905	0.013377
56.681000	219.519960	1645.981920	0.013484
56.882000	218.886967	1645.981910	0.013591
57.083000	218.250552	1645.981907	0.013698
57.284000	217.610693	1645.981912	0.013807
57.485000	216.967372	1645.981920	0.013915
57.686000	216.320568	1645.981908	0.014025
57.887000	215.670259	1645.981916	0.014135
58.088000	215.016424	1645.981913	0.014245
58.289000	214.359043	1645.981918	0.014356
58.490000	213.698092	1645.981922	0.014468
58.691000	213.033550	1645.981915	0.014580
58.892000	212.365394	1645.981921	0.014693
59.093000	211.693601	1645.981910	0.014807
59.294000	211.018149	1645.981928	0.014921
59.495000	210.339013	1645.981917	0.015036
59.696000	209.656170	1645.981912	0.015151
59.897000	208.969596	1645.981914	0.015267
60.098000	208.279266	1645.981921	0.015384
60.299000	207.585154	1645.981910	0.015501
60.500000	206.887236	1645.981918	0.015619
60.701000	206.185485	1645.981909	0.015738
60.902000	205.479876	1645.981916	0.015857
61.103000	204.770382	1645.981911	0.015977
61.304000	204.056975	1645.981911	0.016098
61.505000	203.339628	1645.981911	0.016219
61.706000	202.618314	1645.981916	0.016341
61.907000	201.893004	1645.981908	0.016463
62.108000	201.163668	1645.981913	0.016587
62.309000	200.430279	1645.981927	0.016711
62.510000	199.692805	1645.981912	0.016835
62.711000	198.951217	1645.981906	0.016961
62.912000	198.205483	1645.981927	0.017087
63.113000	197.455572	1645.981922	0.017213
63.314000	196.701453	1645.981921	0.017341
63.515000	195.943093	1645.981913	0.017469
63.716000	195.180459	1645.981916	0.017598
63.917000	194.413517	1645.981910	0.017727
64.118000	193.642233	1645.981908	0.017858
64.319000	192.866573	1645.981930	0.017989
64.520000	192.086501	1645.981915	0.018121
64.721000	191.301980	1645.981923	0.018253
64.922000	190.512975	1645.981922	0.018387
65.123000	189.719447	1645.981929	0.018521
65.324000	188.921359	1645.981923	0.018656
65.525000	188.118673	1645.981920	0.018791
65.726000	187.311347	1645.981917	0.018928
65.927000	186.499343	1645.981922	0.019065
66.128000	185.682619	1645.981922	0.019203
66.329000	184.861134	1645.981914	0.019342
66.530000	184.034845	1645.981913	0.019482
66.731000	183.203708	1645.981920	0.019622
66.932000	182.367679	1645.981920	0.019763
67.133000	181.526713	1645.981922	0.019905
67.334000	180.680764	1645.981930	0.020048
67.535000	179.829786	1645.981926	0.020192
67.736000	178.973729	1645.981923	0.020337
67.937000	178.112546	1645.981928	0.020482
68.138000	177.246185	1645.981916	0.020629
68.339000	176.374597	1645.981924	0.020776
68.540000	175.497729	1645.981925	0.020924
68.741000	174.615529	1645.981936	0.021073
68.942000	173.727941	1645.981915	0.021223
69.143000	172.834910	1645.981919	0.021374
69.344000	171.936381	1645.981919	0.021526
69.545000	171.032293	1645.981919	0.021679
69.746000	170.122590	1645.981916	0.021833
69.947000	169.207210	1645.981929	0.021987
70.148000	168.286090	1645.981927	0.022143
70.349000	167.359169	1645.981932	0.022300
70.550000	166.426381	1645.981925	0.022457
70.751000	165.487659	1645.981929	0.022616
70.952000	164.542936	1645.981933	0.022775
71.153000	163.592143	1645.981938	0.022936
71.354000	162.635208	1645.981932	0.023098
71.555000	161.672058	1645.981932	0.023260
71.756000	160.702619	1645.981927	0.023424
71.957000	159.726814	1645.981930	0.023589
72.158000	158.744565	1645.981943	0.023755
72.359000	157.755791	1645.981929	0.023922
72.560000	156.760410	1645.981934	0.024090
72.761000	155.758337	1645.981944	0.024260
72.962000	154.749485	1645.981943	0.024430
73.163000	153.733765	1645.981933	0.024602
73.364000	152.711085	1645.981931	0.024774
73.565000	151.681351	1645.981932	0.024948
73.766000	150.644467	1645.981945	0.025123
73.967000	149.600333	1645.981947	0.025300
74.168000	148.548847	1645.981948	0.025477
74.369000	147.489904	1645.981948	0.025656
74.570000	146.423395	1645.981946	0.025836
74.771000	145.349210	1645.981952	0.026018
74.972000	144.267233	1645.981952	0.026201
75.173000	143.177346	1645.981947	0.026385
75.374000	142.079429	1645.981954	0.026570
